,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,LINK,DATA_COLETA
69,60e3d3796395f772f1cc9bf0,Cachaça Casa Bucco Ouro Velho Ernesto,"R$ 65,00","Cachaça de alambique descansada por um ano em madeiras brasileiras. Seu “brending”, utilizando dos tonéis de grapia, cabriúva, angico, loro e jequitibá rosa, resulta em tipicidade única de caráter nacional. Paladar agradável, típico de um destilado diferenciado. Volume 670 ml. Graduação 40%",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-casa-bucco-ouro-velho-ernesto,26/06/2021 15:48
70,60e3d3796395f772f1cc9bf1,Cachaça Casa Bucco Prata,"R$ 59,00","Pura, transparência límpida e brilhante Aroma de cana, lembrando mel, garapa e palmito. Revela-se suave e agradável. macio, harmônica e surpreendentemente agradável. Com cuidados especiais na destilação, elaboramos uma cachaça fina, delicada para apreciação aos mais exigentes paladares. Proporciona a elaboração de caipirinhas e coquetéis finíssimos, harmônicos, sem exalar odores alcoólicos o qual consolida a alta qualidade da cachaça Casa Bucco “Prata”. PREMIAÇÕES Ranking ExpoCachaça 2011 - 1° Lugar OURO - 2011 Concours Mondial de Bruxelas PRATA - 2010 Concours Mondial de Bruxelas ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-casa-bucco-prata,26/06/2021 15:49
71,60e3d3796395f772f1cc9bf2,Cachaça Casa Bucco Prata Orgânica,"R$ 72,00","Pura, transparência límpida e brilhante Aroma de cana, lembrando mel, garapa e palmito. Revela-se suave e agradável.Macio, harmônica e surpreendentemente agradável. Com cuidados especiais na destilação, elaboramos uma cachaça fina, delicada para apreciação aos mais exigentes paladares. Proporciona a elaboração de caipirinhas e coquetéis finíssimos, harmônicos, sem exalar odores alcoólicos o qual consolida a alta qualidade da cachaça Casa Bucco “Prata”. PREMIAÇÕES OURO - 2011 Concours Mondial de Bruxelas PRATA - 2010 Concours Mondial de Bruxelas ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-casa-bucco-prata-organica,26/06/2021 15:49
72,60e3d3796395f772f1cc9bf3,Cachaça Casa Bucco Premium Velho Ernesto,"R$ 68,00","Cachaça de alambique envelhecida dois anos em barris de carvalho, harmonizada com madeiras brasileiras, tais como, grapia, cabriúva, angico, loro e jequitibá rosa. De “bouchet” marcante, porém, fino, expressando toda exuberância que o “terroir” do Vale do Rio das Antas/Taquari oferece. Paladar encorpado, agradável, resultado de seu envelhecimento e destilação diferenciada. Volume 670 ml. Graduação 40%",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-casa-bucco-premium-velho-ernesto,26/06/2021 15:49
73,60e3d3796395f772f1cc9bf4,Cachaça Casa Bucco Sassafrás Orgânica,"R$ 65,00","De cor amarelo dourado obtido pelo processo de envelhecimento de 18 meses em barris de Canela Sassafrás. Aroma marcante, típico com notas florais e personalidade inigualável.agradável, macio que encanta aos amantes das especiarias. Origem: Bento Gonçalves / RS Madeira: Canela Sassafrás Envelhecimento: 1 ano Graduação Alcoólica: 38% Volume: 700ml ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-casa-bucco-sassafras-organica,26/06/2021 15:49
74,60e3d3796395f772f1cc9bf5,Cachaça Charmosa de Minas Ouro.,"R$ 27,00",Elaborada com o mosto fermentado do caldo de cana envelecida em barris de madeira de cerejeira e garapa-amarela por um periodo de 2 anos. Graduação Alcoólica 42%. Contém 700ml. ,,https://www.cachacariadosamigos.com.br/cachacas/cachaca-charmosa-de-minas-ouro,26/06/2021 15:49
75,60e3d3796395f772f1cc9bf6,Cachaça Chico Mineiro Ouro,"R$ 39,00"," Armazenado em Barris de Carvalho para ganhar um sabor único e inconfundível, essa Cachaça Chico Mineiro Ouro é um presente para o paladar, pois traz em seu sabor as raízes únicas e inconfundíveis de terras que traduzem a alma do brasileiro. Tudo nesta bebida é legitimo desde o seu aroma até ao seu sabor que penetra a garganta e arranca suspiros. Os seus sentidos serão elevados a um estado supremo de prazer. Aquela vontade inestimável de sentar-se em um lugar tranquilo e admirar a paisagem vai ter mais cor e sabor com está cachaça artesanal que é o verdadeiro sabor nacional. Uma cachaça que transmite a grandiosidade da sua história. Deguste sem medo de ser feliz a Cachaça Chico Mineiro Ouro. Um prazer que vai te dar argumentos para muitas histórias. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-ouro,26/06/2021 15:49
76,60e3d3796395f772f1cc9bf7,Cachaça Chico Mineiro Ouro 01 lt.,"R$ 54,00","Sua consagração se deve a sua origem tradicional das terras de Minas-Gerais, aonde a criação da cachaça é referenciada como uma arte milenar que passa de anos e anos. Além do sabor diferenciado, a beleza da garrafa garante uma bela opção de presente, o que demonstra muito bom gosto. Cachaça Chico Mineiro é uma verdadeira raridade em alma e identidade. Para quem deseja graduar-se no entendimento das diversas nuances da cachaça artesanal, precisa muito ter em sua adega essa belíssima garrafa, que abre diversas oportunidades para quem deseja degustar com criatividade. Sua graduação alcoólica é de 40%, o que pontua bem a força do seu sabor e do seu potencial na mistura dos ingredientes. Eleve o seu nível como degustador.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-ouro-01-lt,26/06/2021 15:49
77,60e3d3796395f772f1cc9bf8,Cachaça Chico Mineiro Ouro Envelhecida,"R$ 46,00"," Sua consagração se deve a sua origem tradicional das terras de Minas-Gerais, aonde a criação da cachaça é referenciada como uma arte milenar que passa de anos e anos. Além do sabor diferenciado, a beleza da garrafa garante uma bela opção de presente, o que demonstra muito bom gosto. Cachaça Chico Mineiro é uma verdadeira raridade em alma e identidade. Para quem deseja graduar-se no entendimento das diversas nuances da cachaça artesanal, precisa muito ter em sua adega essa belíssima garrafa, que abre diversas oportunidades para quem deseja degustar com criatividade. Sua graduação alcoólica é de 40%, o que pontua bem a força do seu sabor e do seu potencial na mistura dos ingredientes. Eleve o seu nível como degustador. Adquira o quanto antes!",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-ouro-envelhecida,26/06/2021 15:49
78,60e3d3796395f772f1cc9bf9,Cachaça Chico Mineiro Ouro Rotulo de Cobre,"R$ 64,00"," Uma versão em rótulo de cobre que apresenta uma verdadeira obra-prima dos destilados brasileiros. A Cachaça Chico Mineiro Ouro Rotulo de Cobre já chama atenção por sua capa, e o seu conteúdo é igualmente surpreendente. Armazenado em barris de carvalho, está bebida de requinte passou por um processo de envelhecimento de 2 anos. Os aditivos na produção desta cachaça artesanal de qualidade são excluídos, para que a mesma mantenha a sua pureza e possa surpreender o paladar de seus apreciadores. Você vai se surpreender quando arriscar em criar um drink novo com este verdadeiro líquido dos deuses. Uma garrafa de luxo que armazena um líquido especial. Aprecie os melhores momentos da sua vida de forma grandiosa com a Cachaça Chico Mineiro Ouro Rotulo de Cobre.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-ouro-rotulo-de-cobre,26/06/2021 15:50
79,60e3d3796395f772f1cc9bfa,Cachaça Chico Mineiro Prata,"R$ 38,50"," Uma cachaça branca que vai tornar o preparo dos seus drinks ainda mais criativos. Se a sua praia é fazer aquela caipirinha no fim de semana, a Cachaça Chico Mineiro Prata vai abrilhantar a mistura com outros ingredientes. Sinta um sabor encorpado, ganhe um aliado essencial para você se divertir no preparo de diferentes bebidas. Permita-se abrir os seus horizontes e aprecie. A escolha por canaviais próprios é um grande diferencial para dar um gosto irresistível ao destilado, pois o cuidado em não aplicar química nas plantações, ajuda na manutenção do sabor natural da cana. O uso de alambiques próprios é uma forma especial de valorizar a tradição de uma boa cachaça. Produzida em terras de Minas Gerais, aonde o preparo da cachaça artesanal é um ensinamento que passa de geração em geração, você vai encontrar em cada gole um novo detalhe a ser apreciado. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-prata,26/06/2021 15:50
80,60e3d3796395f772f1cc9bfb,Cachaça Chico Mineiro Prata,"R$ 34,00"," Essa Chico Mineiro tem história para contar! E muito sabor para oferecer! A Cachaça Chico Mineiro de 600 ml de puro destilado brasileiro é autêntica, e sua aparência demonstra a suavidade de seu gosto inconfundível. Se você quer fazer aquele drink especial ou aquela caipirinha que arranca suspiros, esse destilado é perfeito. Com o cultivo da cana feita em terras de Minas Gerais aonde é uma arte fazer cachaça artesanal, feita em uma fazenda que não usa agrotóxicos para manter a identidade da matéria-prima, com fermentação natural para dar um toque especial ao sabor, você vai se apaixonar por esta bebida. Um dos diferenciais desta Cachaça Chico Mineiro Prata com volume de 600 ml, é que a mesma é feita em alambiques próprios sem o uso de aditivos, o que tem um efeito incrível.",Volume: 600 ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-prata-600-ml,26/06/2021 15:50
81,60e3d3796395f772f1cc9bfc,Cachaça Chico Mineiro Prata Rótulo de Estanho,"R$ 53,00"," Não tem como resistir ao design desta garrafa belíssima que faz justiça ao seu conteúdo tão precioso. A Cachaça Chico Mineiro Prata Rótulo de Estanho é de uma pureza e aroma inconfundíveis ao paladar. Toda a sua filtragem e engarrafamento é feito na fazenda, para garantir que o seu paladar seja agraciado com um sabor único. Uma seleção bem-feita desde o ingrediente inicial para proporcionar uma experiência prazerosa em cada gole. Uma cachaça artesanal que honra as origens mais tradicionais de produção de um destilado brasileiro. Prepare o seu drink ou caipirinha com um líquido que vai fazer toda a diferença. Adquira agora mesmo a sua Cachaça Chico Mineiro Prata Rótulo de Estanho e saúde!          ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-prata-rotulo-de-estanho,26/06/2021 15:50
82,60e3d3796395f772f1cc9bfd,Cachaça Chico Mineiro Reserva Especial,"R$ 142,00"," O tom e o modelo de sua garrafa já denunciam uma bebida de luxo. Feita com todo o cuidado no manuseio de suas misturas e aromas. Um trabalho feito por mestres que fizeram desta Cachaça Chico Mineiro Reserva Especial, uma verdadeira raridade dos destilados brasileiros. Fermentado do Caldo da Cana, o que garante tradição e legitimidade para o seu sabor. Tudo nessa cachaça artesanal lembra momentos de puro prazer e relaxamento. Ao se deparar com a sua adega e olhar está garrafa, você vai notar que ela só pode ser aberta em momentos marcantes. Pois o líquido nela contido, foi pensado nos mínimos detalhes para impressionar o seu paladar. Garanta uma reserva especial para a sua coleção. Leve para a sua mesa um item que vai estar presente nas melhores ocasiões da sua história.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-reserva-especial,26/06/2021 15:50
83,60e3d3796395f772f1cc9bfe,Cachaça Chico Mineiro Sertaneja Ouro,"R$ 46,00","Originária da cidade sul mineira de Ouro Fino, há mais de 50 anos a família Newton Paulo - cujos antepassados italianos aportaram no Brasil em pleno século XVIII, entrou para o apaixonado ramo de produção de cachaça artesanal típica das tradicionais regiões mineiras: com utilização de apenas dois elementos cultivados na forma natural: A cana de açúcar colhida e moída no dia e o fermento de fubá de milho. Assim é até hoje a cachaça Sertaneja. Pura, envelhecida em tonéis de madeira até atingir as características de corpo, sabor e cor que a coloca, entre os mais apreciados aperitivos.Graduação 40% ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-sertaneja-ouro,26/06/2021 15:50
84,60e3d3796395f772f1cc9bff,Cachaça Chico Mineiro Sertaneja Prata,"R$ 38,50","Originária da cidade sul mineira de Ouro Fino, há mais de 50 anos a família Newton Paulo - cujos antepassados italianos aportaram no Brasil em pleno século XVIII, entrou para o apaixonado ramo de produção de cachaça artesanal típica das tradicionais regiões mineiras: com utilização de apenas dois elementos cultivados na forma natural: A cana de açúcar colhida e moída no dia e o fermento de fubá de milho.Assim é até hoje a cachaça Sertaneja. Prata, Armazenada em Dornas de Aço Inox até atingir as características de corpo, sabor que a coloca, entre os mais apreciados aperitivos. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-chico-mineiro-sertaneja-prata,26/06/2021 15:50
85,60e3d3796395f772f1cc9c00,Cachaça Claudionor,"R$ 48,00"," Quando descrevemos equilíbrio, podemos afirmar que é a união de qualidades diferentes que mescladas alcançam a perfeição. A Cachaça Claudionor consegue oferecer um gosto forte, pela presença marcante das notas flutuantes da cana no sabor, porém a sua acidez é moderada, o que traz um alivio em termos de gustativos e refrescantes. Apesar de passar por um processo de envelhecimento para garantir a sua identidade marcante, sua transparência emite uma mensagem de maciez e suavidade para todos os sentidos. Ao terminar de apreciar está bebida incrível, você ainda vai ruminar o sabor por algum tempo. A Cachaça Claudionor tem história. Pois elevou o nome de uma cidade simples do Brasil ao notório reconhecimento da terra da cachaça. O seu prêmio de maior reconhecimento venho na Cúpula da Cachaça com o 1° lugar.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-claudionor,26/06/2021 15:50
86,60e3d3796395f772f1cc9c01,Cachaça Claudionor,"R$ 50,00","Quando descrevemos equilíbrio, podemos afirmar que é a união de qualidades diferentes que mescladas alcançam a perfeição. A Cachaça Claudionor consegue oferecer um gosto forte, pela presença marcante das notas flutuantes da cana no sabor, porém a sua acidez é moderada, o que traz um alivio em termos de gustativos e refrescantes. Apesar de passar por um processo de envelhecimento para garantir a sua identidade marcante, sua transparência emite uma mensagem de maciez e suavidade para todos os sentidos. Ao terminar de apreciar está bebida incrível, você ainda vai ruminar o sabor por algum tempo. A Cachaça Claudionor tem história. Pois elevou o nome de uma cidade simples do Brasil ao notório reconhecimento da terra da cachaça. O seu prêmio de maior reconhecimento venho na Cúpula da Cachaça com o 1° lugar.",Volume: 670ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-claudionor-670ml,26/06/2021 15:50
87,60e3d3796395f772f1cc9c02,Cachaça Colombina 3 anos,"R$ 57,00","Cachaça genuinamente mineira, produzida de modo tradicional em pequenas e cuidadosas safras, desde 1920. Envelhecida em seculares paróis de jatobá, mantém o puro sabor da cana e uma sutil coloração natural da madeira. Há mais de 85 anos, a Fazenda Canjica mantém a tradição produzindo a mesma cachaça de qualidade em alambique de cobre e engenho movido por roda d’água",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-colombina-3-anos,26/06/2021 15:51
88,60e3d37a6395f772f1cc9c03,Cachaça Colombina Coleção Chita Azul,"R$ 113,00","A Coleção Chita é uma série especial de 3.000 garrafas, numeradas e personalizadas com o tecido de chita. Tem na experiência tátil das chitas um composto sensorial que agrada, trazendo a percepção de uma bebida diferenciada e exclusiva. A Chita tem muita personalidade, com a alegria das flores, a intensidade das cores e dos seus desenhos, que simbolizam a diversidade e riqueza da cultura brasileira. É uma cachaça com tons amadeirados, bem encaixados no teor alcoólico de 40%. Percepção mais aguçada dos doces provenientes do jatobá, com variadas sensações periféricas como frutas vermelhas e ameixas. Retro gosto persistente e amadeirado. Harmoniza bem com frutas, chocolate, sobremesas e coquetéis que levam bitters e extratos de frutas vermelhas. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-colombina-colecao-chita-azul,26/06/2021 15:51
89,60e3d37a6395f772f1cc9c04,Cachaça Colombina Coleção Chita Rosa,"R$ 113,00","A Coleção Chita é uma série especial de 3.000 garrafas, numeradas e personalizadas com o tecido de chita. Tem na experiência tátil das chitas um composto sensorial que agrada, trazendo a percepção de uma bebida diferenciada e exclusiva. A Chita tem muita personalidade, com a alegria das flores, a intensidade das cores e dos seus desenhos, que simbolizam a diversidade e riqueza da cultura brasileira. É uma cachaça com tons amadeirados, bem encaixados no teor alcoólico de 40%. Percepção mais aguçada dos doces provenientes do jatobá, com variadas sensações periféricas como frutas vermelhas e ameixas. Retro gosto persistente e amadeirado. Harmoniza bem com frutas, chocolate, sobremesas e coquetéis que levam bitters e extratos de frutas vermelhas. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-colombina-colecao-chita-rosa,26/06/2021 15:51
90,60e3d37a6395f772f1cc9c05,Cachaça Colombina Coleção Chita Vermelha,"R$ 113,00","A Coleção Chita é uma série especial de 3.000 garrafas, numeradas e personalizadas com o tecido de chita. Tem na experiência tátil das chitas um composto sensorial que agrada, trazendo a percepção de uma bebida diferenciada e exclusiva. A Chita tem muita personalidade, com a alegria das flores, a intensidade das cores e dos seus desenhos, que simbolizam a diversidade e riqueza da cultura brasileira. É uma cachaça com tons amadeirados, bem encaixados no teor alcoólico de 40%. Percepção mais aguçada dos doces provenientes do jatobá, com variadas sensações periféricas como frutas vermelhas e ameixas. Retro gosto persistente e amadeirado. Harmoniza bem com frutas, chocolate, sobremesas e coquetéis que levam bitters e extratos de frutas vermelhas. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-colombina-colecao-chita-vermelha,26/06/2021 15:51
91,60e3d37a6395f772f1cc9c06,Cachaça Colombina Cristal,"R$ 44,00","Cachaça Original de Alambique, aqui em sua versão Colombina Cristal, descansa por um período mínimo de 6 meses. Ao longo destes anos a Fazenda do Canjica vem mantendo a tradição na produção cuidadosa, criteriosa e artesanal, que proporcionam qualidades sensoriais de elevado padrão. Tem reconhecimento no Instituto Estrada Real como “um dos principais remanescentes do período de colonização de Minas Gerais”. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-colombina-cristal,26/06/2021 15:51
92,60e3d37a6395f772f1cc9c07,Cachaça Coluninha,"R$ 52,50"," Os apreciadores mais experientes conhecem o espirito impregnado no sabor deste líquido que tem história. Em terras de Minas Gerais, a Cachaça Coluninha tem status de patrimônio histórico, pois ela resgata em suas misturas, os primórdios do Alambique, trazendo um sabor marcante para o paladar, em uma textura que você merece conhecer. O que impressiona nesta cachaça artesanal é a sua capacidade de proporcionar ao corpo uma sensação de bem-estar e relaxamento, com notas suaves que passeiam pela boca sem receio, tocando as paredes gengivais com uma sutileza marcante. Todos nós precisamos relaxar de vez em quando. As tensões presentes no dia-a-dia nos consome em grande escala. Crie um momento só seu. Esqueça dos problemas e mergulhe neste sabor.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-coluninha,26/06/2021 15:51
93,60e3d37a6395f772f1cc9c08,Cachaça Companheira Castanheira,"R$ 59,00","Sabe aquele momento de paz e celebração que exige algo acima da média? Toques de maestria e sabores diferenciados em uma bebida? Na Cachaça Companheira Castanheira você se depara com uma oportunidade única de extrair de seus companheiros uma expressão de prazer no momento que os mesmos sentirem o gosto deste líquido amarelo palha. Armazenada em tonéis de castanheira, você terá um encontro inesquecível com notas de castanhas e frutas frescas, com um tom adocicado que vai te fazer chegar as nuvens. Perceba nos primeiros goles a textura aveludada e o requinte desta bebida. Reserve um momento especial e abra a sua cachaça companheira castanheira, pontue os minutos que se passaram com uma bebida que tem o DNA dos destilados brasileiros mais sabor",Volume: 500ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-castanheira-500ml,26/06/2021 15:51
94,60e3d37a6395f772f1cc9c09,Cachaça Companheira Castanheira,"R$ 71,00"," Sabe aquele momento de paz e celebração que exige algo acima da média? Toques de maestria e sabores diferenciados em uma bebida? Na Cachaça Companheira Castanheira você se depara com uma oportunidade única de extrair de seus companheiros uma expressão de prazer no momento que os mesmos sentirem o gosto deste líquido amarelo palha. Armazenada em tonéis de castanheira, você terá um encontro inesquecível com notas de castanhas e frutas frescas, com um tom adocicado que vai te fazer chegar as nuvens. Perceba nos primeiros goles a textura aveludada e o requinte desta bebida. Reserve um momento especial e abra a sua cachaça companheira castanheira, pontue os minutos que se passaram com uma bebida que tem o DNA dos destilados brasileiros mais sabo",Volume: 670ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-castanheira-670ml,26/06/2021 15:51
95,60e3d37a6395f772f1cc9c0a,Cachaça Companheira Envelhecida em Carvalho,"R$ 71,00","A cor dourada é fruto de processos bem conduzidos para conferir a bebida uma aparência diferenciada. A Cachaça Envelhecida Companheira é um blend da safra Companheira Extra Premium com a Cachaça Branca Companheira, e o resultado é incrível em termos de aroma, que apresenta as notas inconfundíveis do carvalho e o sabor fino da cana em uma combinação perfeita. Esse contexto criou uma grande impressão para os avaliadores de cachaça artesanal, o que rendeu a posição de medalha de prata na Premiação Mundial de Bruxelas. O reconhecimento desta bebida só cria uma mística eterna em torno do seu sabor primoroso. O envelhecimento de 4 anos foi essencial para condensar os sabores e intensificar o líquido. Adquira agora mesmo a sua Cachaça Envelhecida em Carvalho Companheira e viva momentos de prazer!",Volume: 500ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-envelhecida-em-carvalho-500ml,26/06/2021 15:51
96,60e3d37a6395f772f1cc9c0b,Cachaça Companheira Envelhecida em Carvalho,"R$ 88,00"," A cor dourada é fruto de processos bem conduzidos para conferir a bebida uma aparência diferenciada. A Cachaça Envelhecida Companheira é um blend da safra Companheira Extra Premium com a Cachaça Branca Companheira, e o resultado é incrível em termos de aroma, que apresenta as notas inconfundíveis do carvalho e o sabor fino da cana em uma combinação perfeita. Esse contexto criou uma grande impressão para os avaliadores de cachaça artesanal, o que rendeu a posição de medalha de prata na Premiação Mundial de Bruxelas. O reconhecimento desta bebida só cria uma mística eterna em torno do seu sabor primoroso. O envelhecimento de 4 anos foi essencial para condensar os sabores e intensificar o líquido. Adquira agora mesmo a sua Cachaça Envelhecida em Carvalho Companheira e viva momentos de prazer! ",Volume: 670ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-envelhecida-em-carvalho-670ml,26/06/2021 15:52
97,60e3d37a6395f772f1cc9c0c,Cachaça Companheira Extra Premium 8 anos,"R$ 262,00"," Uma bebida multipremiada e reconhecida pelos avaliadores mais críticos e experientes do mundo da cachaça artesanal. Meu amigo...você vai se render a uma verdadeira obra-prima forjada pelo tempo. A Cachaça Extra Premium 8 anos Companheira, já impõem respeito através de sua aparência primorosa em uma embalagem de luxo. Reserve os momentos mais memoráveis da sua vida para abrir esta garrafa e se perca em sabores únicos e incríveis. Surpreenda os seus convidados e torne a sua adega muito mais atraente. Prepare um espaço especial para essa versão Extra Premium, pois merece. Abra a porta para um êxtase de prazer ininterrupto. Adquira agora mesmo a sua Cachaça Extra Premium 8 anos Companheira e saúde!  ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-extra-premium-8-anos,26/06/2021 15:52
98,60e3d37a6395f772f1cc9c0d,Cachaça Companheira Gatinha,"R$ 41,00","Blend de madeiras, composto por cachaça envelhecida em barris de carvalho americano e europeu com cachaça armazenada em tonéis de imburana Medalha de Ouro na Expocachaça 2018 600 ml.40% em volume",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-gatinha,26/06/2021 15:52
99,60e3d37a6395f772f1cc9c0e,Cachaça Companheira Imburana,"R$ 59,00","A maturação deste líquido é feita em tóneis de imburana para criar uma identidade única para este líquido magnifico. O que se sente quando se bebe a cachaça imburana companheira é uma rara sensação de prazer. Um equilíbrio saboroso para as suas papilas gustativas identificarem uma bebida autêntica e com alma brasileira. Você será surpreendido por essa cachaça artesanal que tem empregando em suas essências, toda a magia da madeira, que será sentida em cada gole. Entregue-se sem arrependimento a uma degustação que vai entrar para a sua história. Essa Cachaça Imburana Companheira ficou um ano para amadurecer o seu sabor a um ponto de auge. Demore alguns segundos apenas para adquirir está preciosidade.",Volume: 500ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-imburana-500ml,26/06/2021 15:52
100,60e3d37a6395f772f1cc9c0f,Cachaça Companheira Imburana,"R$ 96,00"," A maturação deste líquido é feita em tóneis de imburana para criar uma identidade única para este líquido magnifico. O que se sente quando se bebe a cachaça imburana companheira é uma rara sensação de prazer. Um equilíbrio saboroso para as suas papilas gustativas identificarem uma bebida autêntica e com alma brasileira. Você será surpreendido por essa cachaça artesanal que tem empregando em suas essências, toda a magia da madeira, que será sentida em cada gole. Entregue-se sem arrependimento a uma degustação que vai entrar para a sua história. Essa Cachaça Imburana Companheira ficou um ano para amadurecer o seu sabor a um ponto de auge. Demore alguns segundos apenas para adquirir está preciosidade.",Volume: 670ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-imburana-670ml,26/06/2021 15:52
101,60e3d37a6395f772f1cc9c10,Cachaça Companheira Prata,"R$ 51,00","Transparência na aparência e também no sabor. A Cachaça Prata Companheira é uma verdadeira raridade no mercado pela sua autenticidade e pureza. Sinta um sabor macio descer por sua garganta fazendo você flutuar. As surpresas na textura vão despertar os seus sentidos e fazê-lo mergulhar em mares de prazer profundo. Você vai respeitar a delicadeza do aroma sedutor desta bebida acima da média. Os seus finais de semana serão mais felizes quando for preparar aquele drink diferenciado ou aquela caipirinha fantástica com o toque único desta Cachaça Prata Companheira. Estimule sensações nunca antes sentidas. Compre agora mesmo a sua Cachaça Prata Companheira, e tenha em sua adega a medalha de bronze do concurso às cegas do Expo Cachaça.",Volume: 500ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-prata-500ml,26/06/2021 15:52
102,60e3d37a6395f772f1cc9c11,Cachaça Companheira Prata,"R$ 63,00"," Transparência na aparência e também no sabor. A Cachaça Prata Companheira é uma verdadeira raridade no mercado pela sua autenticidade e pureza. Sinta um sabor macio descer por sua garganta fazendo você flutuar. As surpresas na textura vão despertar os seus sentidos e fazê-lo mergulhar em mares de prazer profundo. Você vai respeitar a delicadeza do aroma sedutor desta bebida acima da média. Os seus finais de semana serão mais felizes quando for preparar aquele drink diferenciado ou aquela caipirinha fantástica com o toque único desta Cachaça Prata Companheira. Estimule sensações nunca antes sentidas. Compre agora mesmo a sua Cachaça Prata Companheira, e tenha em sua adega a medalha de bronze do concurso às cegas do Expo Cachaça.",Volume: 670ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-companheira-prata-670ml,26/06/2021 15:52
103,60e3d37a6395f772f1cc9c12,Cachaça Da Torre Carvalho,"R$ 42,00","Composta de Cana Orgânica de produção própria e água mineral de fonte própria, do circuito das das águas Paulista). Envelhecida 18 meses em tonéis de Carvalho Europeu. Teor alcoólico de 40% vol. - Garrafa 500ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-da-torre-carvalho,26/06/2021 15:52
104,60e3d37a6395f772f1cc9c13,Cachaça Da Torre Descansada Branca,"R$ 38,00","Composta de Cana Orgânica de produção própria e água mineral de fonte própria, do circuito das das águas Paulista). Descansada por 6 meses em tanques de aço inoxidável. Teor alcoólico de 40% vol. - Garrafa 500ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-da-torre-descansada-branca,26/06/2021 15:52
105,60e3d37a6395f772f1cc9c14,Cachaça da Torre Jequitibá Rosa,"R$ 40,00","Composta de Cana Orgânica de produção própria e água mineral de fonte própria, do circuito das das águas Paulista). Envelkhecida 18 meses em tonéis de Jequitibá Rosa Teor Alcoólico de 40% Vol. - Garrafa de 500ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-da-torre-jequitiba-rosa,26/06/2021 15:53
106,60e3d37a6395f772f1cc9c15,Cachaça D´Gusta Bananinha,"R$ 70,50","Sabor suave e doce com aroma exclusivo. Produto destinado ao público moderno. Mais sabor e menos álcool. O sabor suave e doce com AROMA exclusivo fez a marca D’GUSTA ser tão bem aceita,entre o publico jovem. Estado: São Paulo Cachaça com Banana Volume: 750 ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-dgusta-bananinha,26/06/2021 15:53
107,60e3d37a6395f772f1cc9c16,Cachaça D´Gusta Canelinha,"R$ 70,50","Cachaça D´Gusta Canelinha, é uma bebida moderna e que vai agradar a um público mais descontraído. Seu sabor suave, é marcante e deixa no paladar uma sensação gostosa de canela. Seus sentidos vão ser envolvidos em uma frequência de autenticidade de seus ingredientes, que são únicos. A Cachaça D´Gusta Canelinha, tem tudo para conquistar você e seus amigos, seja no happy hour ou no esquenta da balada. Experimente essa Cachaça D´Gusta Canelinha, seja um previlegiado por provar algo marcante e envolvente. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-dgusta-canelinha,26/06/2021 15:53
