,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,TIPO,PRODUTOR,LOCAL_DE_PRODUÇÃO,LINK,DATA_COLETA
0,60da725948d04e334f32a014, Cachaça Três Coronéis,"R$ 35,00", Cachaça Três Coronéis 700ml ,Volume: 750ml ,"Graduação Alcoólica: 39,2% ",Tipo Barril: Carvalho ,Tipo: Envelhecida ,Produtor: Glauri Ind Com. Ltda ,Local de Produção: Boituva / São Paulo ,https://www.amburana.com/cachacas/cachaca-3-coroneis-700ml.html,26/06/2021 14:37
1,60da725948d04e334f32a015, Cachaça Princesa Isabel Jaqueira Ouro,"R$ 85,00"," Na beira do Rio Doce cultivamos cacau na forma mais tradicional e sustentável. Lá, um certo dia no ano de 2015, uma frondosa jaqueira secular tombou durante um temporal, foi quando nosso patriarca teve essa grande ideia. Recolheu o tronco caído e levou para que nosso tanoeiro fizesse barris com a madeira. De volta à fazenda Tupã eles foram enchidos de cachaça Princesa Isabel e o resultado foi essa surpreendente e singular bebida. Uma bela cachaça, com coloração amarelho esverdeado, límpida, brilhante a muito encorpada. No olfato percebemos pouco álcool, destacando aromas adocicados e frutados. Do mesmo modo, apresenta baixa acidez e o sabor é suave, adocicado e levemente picante que lembra um pouco o gengibre. O retrogosto é agradável e inusitado de uma madeira que poucos estão acostumados a utilizar. Mais uma excelente cachaça da Princesa Isabel que todo apreciador deveria experimentar.De coloração amarela intensa, esta cachaça se apresenta límpida, brilhante e com ótimo corpo. No olfato destaca-se cravo, canela, baunilha e um final de chocolate. Na boca encontramos baunilha, coco, mel e rapadura em perfeita harmonia com seu corpo alcoólico mais acentuado. Mais uma Cachaça de qualidade produzida pela Princesa Isabel sob os cuidados do Mestre Leandro Marelli, um mago dos destilados.> ",Volume: 500ml ,Graduação Alcoólica: 40% ,Tipo Barril: Jaqueira ,Tipo: Armazenada ,Produtor: Princesa Isabel ,Local de Produção: Linhares / Espírito Santo ,https://www.amburana.com/cachacas/cachaca-princesa-isabel-jaqueira-ouro-500ml.html,26/06/2021 14:37
2,60da725948d04e334f32a016, Cachaça Colombina Chita,"R$ 100,00", Colombina Chita 700ml ,Volume: 700ml ,Graduação Alcoólica: 40% ,Tipo Barril: Jatobá ,Tipo: Envelhecida ,Produtor: RXM Agropecuária ,Local de Produção: Alvinopolis / MG ,https://www.amburana.com/cachacas/cachaca-colombina-chita-700ml.html,26/06/2021 14:37
3,60da725948d04e334f32a017, Cachaça colombina 3 anos,"R$ 52,00"," Envelhecida em seculares paróis de Jatobá, conserva o puro sabor da cana e uma sutil coloração da madeira. Premiações : 1º Lugar na Exposição do Centenário,semana da arte moderna/1922 1º Lugar no concurso de cachaça de qualidade Hotel Sofitel Rio de Janeiro/2005 E destaque entre as 10 melhores cachaças envelhecida na Expocachaça São Paulo(Mercado Municipal) 2011. ",Volume: 700ml ,"Graduação Alcoólica: 41,5% ",Tipo Barril: Paróis de Jatobá ,Tipo: Armazenada ,Produtor: RXM Agropecuaria ,Local de Produção: Alvinopolis / MG ,https://www.amburana.com/cachacas/cachaca-colombina-3-anos-700ml.html,26/06/2021 14:38
4,60da725948d04e334f32a018, Cachaça Colombina 10 anos,"R$ 272,00"," Cachaça Colombina 10 anos 700ml A colombina teve sua qualidade aferida como a melhor cachaça envelhecida. Série Especial 10 Anos. Envelhecida em seculares paróis de Jatobá, conserva o puro sabor da cana e uma sutil coloração da madeira. Premiações : 1º Lugar no concurso de cachaça de qualidade Hotel Sofitel Rio de Janeiro/2005 ",Volume: 700ml ,Graduação Alcoólica: 45% ,Tipo Barril: 10 anos Jatobá ,Tipo: Armazenada ,Produtor: RXM Agropecuaria ,Local de Produção: Alvinopolis / MG ,https://www.amburana.com/cachacas/cachaca-colombina-10-anos-700ml.html,26/06/2021 14:38
5,60da725948d04e334f32a019, Cachaça Babuxca Tangerina com Pimenta,"R$ 52,00"," Aperitivo Babuxca Mel Tangerina e Pimenta. A Babuxca de Tangerina é diferente de tudo o que você já provou! Agrada a todas a tribos. Possui até um cheio especial vindo do óleo da casca da tangerina. Conta com a pimenta doce de moça na composição, o que adiciona um toque leve e delicado mas não picante. Para completar a composição, conta com uma cachaça com um rígido controle de qualidade. O mel é TOTALMENTE orgânico e de alta qualidade. Produto 100% natural e sem nenhum conservante ORIGEM DO NOME Babu é o apelido do criador da nossa fórmula. Assim, resolvemos dar o mesmo nome para o nosso mascote (esse macaquinho simpático) e homenageá-lo com o nome da marca de uma forma divertida: Babuxca. ",Volume: 700ml ,"Graduação Alcoólica: 18,5% ",Tipo Barril: Não Há ,Tipo: Bebida Mista ,Produtor: BABUXCA ,Local de Produção: Sorocaba / São Paulo ,https://www.amburana.com/cachacas/babuxca-tangerina-com-pimenta-700ml.html,26/06/2021 14:38
6,60da725948d04e334f32a01a, Cachaça Babuxca Frutas Vermelhas,"R$ 52,00"," Este sabor é o xodó daqueles que flertam com algo mais doce. Apesar disso, seu gosto final passa uma sensação distinta do comum, uma vez que todos os ingredientes são naturais e sem conservantes. Por conta disso, essa é a Babuxca que mais muda de cor ao longo do tempo, suavemente alterando entre tons de vermelho, da cor do morango para a amora. Mas não se preocupe, esse é um processo natural de alimentos sem corante. Babuxca é uma bebida alcoólica mista feita com ingredientes 100% naturais. ORIGEM DO NOME Babu é o apelido do criador da nossa fórmula. Assim, resolvemos dar o mesmo nome para o nosso mascote (esse macaquinho simpático) e homenageá-lo com o nome da marca de uma forma divertida: Babuxca. ",Volume: 700ml ,"Graduação Alcoólica: 18,5% ",Tipo Barril: Não Há ,Tipo: Bebida mista ,Produtor: BABUXCA ,Local de Produção: Sorocaba / SP ,https://www.amburana.com/cachacas/babuxca-frutas-vermelhas-700ml.html,26/06/2021 14:38
7,60da725a48d04e334f32a01b, CACHAÇA SERRA MORENA OURO,"R$ 56,00", Serra Morena Ouro 670ml ,Volume: 670ml ,Graduação Alcoólica: 40% ,Tipo Barril: Carvalho e Jequitibá ,Tipo: Ouro ,Produtor: Serra Morena ,Local de Produção: Belo Vale / Minas Gerais ,https://www.amburana.com/cachacas/serra-morena-ouro-670ml.html,26/06/2021 14:38
8,60da725a48d04e334f32a01c, Cachaça da Tulha Prata,"R$ 52,00", Cachaça da Tulha Prata 750ml ,Volume: 750ml ,Graduação Alcoólica: 40% ,Tipo Barril: Armazenado em Jequitibá ,Tipo: Prata ,Produtor: Tulha ,Local de Produção: Mococa / São Paulo ,https://www.amburana.com/cachacas/cachaca-da-tulha-prata-700ml.html,26/06/2021 14:38
9,60da725a48d04e334f32a01d, CACHAÇA GOGÓ DA EMA SUBLIME ,"R$ 230,00", CACHAÇA GOGÓ DA EMA SUBLIME ENVELHECIDA 10 ANOS NO BÁLSAMO E JEQUITIBÁ ,Volume: 750ml ,Graduação Alcoólica: 40% ,Tipo Barril: 10 anos Bálsamo e Jequitibá ,Tipo: Envelhecida ,Produtor: Gogó da Ema ,Local de Produção: São Sebastião / Alagoas ,https://www.amburana.com/cachacas/cachaca-gogo-da-ema-sublime.html,26/06/2021 14:38
10,60da725a48d04e334f32a01e, Cachaça Maribondo,"R$ 45,00"," A cachaça é produzida em Guarabira no estado da Paraíba desde 1901, e orgulha-se de aproveitar apenas o coração da destilação na produção da bebida, que posteriormente repousa em tonéis de freijó para apurar o sabor. ",Volume: 890ml ,Graduação Alcoólica: 40 % GL ,Tipo Barril: Freijó ,Tipo: Armazenada ,Produtor: Engenho Palmeira ,Local de Produção: Guarabira / Paraíba ,https://www.amburana.com/cachacas/cachaca-maribondo-890-ml.html,26/06/2021 14:39
11,60da725a48d04e334f32a01f, Porto Estrela Ouro 1 Litro ,"R$ 150,00"," A Cachaça Porto Estrela é produzida na cidade de Pedras de Maria da Cruz , Minas Gerais, onde é engarrafada em vidro com tampa de rosca. Cachaça de grande suavidade. Envelhecida em tonéis de madeira. ",Volume: 1000ml ,Graduação Alcoólica: 42% ,Tipo Barril: Amburana e Carvalho ,Tipo: Envelhecida ,Produtor: Fazenda do Cantagalo ,Local de Produção: Pedras de Maria da Cruz / Minas Gerais ,https://www.amburana.com/cachacas/porto-estrela-1-litro.html,26/06/2021 14:39
12,60da725a48d04e334f32a020, Santo Mel ,"R$ 51,00"," Aperitivo Santo Mel. Destilado alcoólico simples de cana de açúcar e mel. Combinação perfeita entre cachaça e mel, para todos os momentos! Ideal para preparar caipirinha e também para ser apreciada pura. Fica mais gostosa ainda se degustada extremamente gelada! Intensifique seus momentos com Santo Mel. Conteúdo 700ml. Graduação Alcoólica 27%. ",Volume: 700 ml ,Graduação Alcoólica: 27 % GL ,,,,,https://www.amburana.com/cachacas/santo-mel.html,26/06/2021 14:39
13,60da725a48d04e334f32a021, João Mendes Prata,"R$ 30,00", Cachaça Joao Mendes prata ( Inox ) ,Volume: 600 ML,,,,,,https://www.amburana.com/cachacas/jo-o-mendes-600.html,26/06/2021 14:39
14,60da725a48d04e334f32a022, Gouveia Brasil MEI - Cachaça Limao e Mel,"R$ 79,90"," Licor Gouveia Brasil Mel e Limão 375ml. Bebida jovem, leve e elegante, a MEi representa a mistura bem calibrada de uma cachaça extremamente pura, com dupla destilação, misturada às cores e sabores da terra, com o esmero que caracteriza as bebidas do Grupo Gouveia Brasil. Disponível nas versões mel e limão e jabuticaba, a MEi nasce com um discurso contemporâneo, alinhado e pautado na criatividade, alegria e responsabilidade social. Ideal para o consumo em festas, baladas e house parties, servida sempre bem gelada, a MEi também pode integrar coquetéis elaborados e caipirinhas. Com teor alcoólico de 18%, a bebida conquista facilmente o paladar feminino e também se adequa perfeitamente às harmonizações com sobremesas, dividindo espaço com licores e vinhos fortificados. Beba com responsabilidade! Sonhe sem moderação! Sirva bem gelada ",Volume: 375 ml,,,,,,https://www.amburana.com/cachacas/gouveia-brasil-mei-cachaca-limao-e-mel.html,26/06/2021 14:39
15,60da725a48d04e334f32a023, Cachaça Reserva do Gerente Carvalho 5 anos,"R$ 58,00", Cachaça Reserva do Gerente Carvalho 5 anos 700ml ,Volume: 700ml ,Graduação Alcoólica: 40% ,Tipo Barril: 5 anos no Carvalho ,Tipo: Envelhecida ,,Local de Produção: Guarapari / Espirito Santo ,https://www.amburana.com/cachacas/cachaca-reserva-do-gerente-carvalho-5-anos-700ml.html,26/06/2021 14:39
16,60da725a48d04e334f32a024, Cachaça Reserva do Gerente Prata,"R$ 45,00", Cachaça Reserva do Gerente Prata 700ml ,Volume: 700ml ,Graduação Alcoólica: 42% ,Tipo Barril: Inox - 6 meses ,Tipo: Branca ,,Local de Produção: Guarapari / Espírito Santo ,https://www.amburana.com/cachacas/cachaca-reserva-do-gerente-prata-700ml.html,26/06/2021 14:39
17,60da725a48d04e334f32a025, Cachaça Maria da Cruz,"R$ 480,00", Cachaça Maria da Cruz 700ml - Produzida e engarrafada pela Fazenda Canta Galo na cidade de Pedras de Maria da Cruz na regiao Norte de Minas Gerais. Fora de produção ultimas garrafas. Jose de Alencar ex Vice Presidente. ,Volume: 700ml ,Graduação Alcoólica: 46% ,Tipo Barril: 3 anos em Amburana ,Tipo: Envelhecida ,,Local de Produção: Pedras de Maria da Cruz / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-maria-da-cruz-700ml.html,26/06/2021 14:39
18,60da725b48d04e334f32a026, Cachaça Taverna de Minas Carvalho,"R$ 60,00", Cachaça Taverna de Minas Carvalho 750ml ,Volume: 750ml ,Graduação Alcoólica: 39% ,Tipo Barril: 1 ano no Carvalho ,Tipo: Envelhecida ,Produtor: Taverna de Minas ,Local de Produção: Itaverava / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-taverna-de-minas-carvalho-750ml.html,26/06/2021 14:40
19,60da725b48d04e334f32a027, Taverna de Minas Amburana,"R$ 69,00", Taverna de Minas Amburana 750ml ,Volume: 750ml ,Graduação Alcoólica: 39% ,Tipo Barril: 1 ano Amburana ,Tipo: Envelhecida ,Produtor: Taverna de Minas ,Local de Produção: Itaverava / Minas Gerais ,https://www.amburana.com/cachacas/taverna-de-minas-amburana-750ml.html,26/06/2021 14:40
20,60da725b48d04e334f32a028, Cachaça Taverna de Minas Jequitibá,"R$ 69,00", Cachaça Taverna de Minas Jequitibá 750ml ,Volume: 750ml ,Graduação Alcoólica: 39% ,Tipo Barril: 1 Ano no Jequitibá ,Tipo: Armazenada ,Produtor: Taverna de Minas ,Local de Produção: Itaverava / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-taverna-de-minas-jequitiba-750ml.html,26/06/2021 14:40
21,60da725b48d04e334f32a029, Cachaça Weber Haus Leandro Batista,"R$ 80,00"," Cachaça Weber Haus Leandro Batista 750ml Madeiras: Amburana, Bálsamo e Canela Sassafrás Envelhecimento: 1 ano em cada Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil - 2018 8º Colocado no III Ranking da Cúpula da Cachaça 2018. ",Volume: 750 ml ,Graduação Alcoólica: 38 ,"Tipo Barril: Amburana, Balsamo e Canela e Sassafras ",Tipo: Envelhecida ,Produtor: Weber Haus ,Local de Produção: Ivotí / Rio Grande do Sul ,https://www.amburana.com/cachacas/cachaca-leandro-batista-750ml.html,26/06/2021 14:40
22,60da725b48d04e334f32a02a, Cachaça Gogó da Ema Rock N´Roll Caveira Bálsamo,"R$ 103,00", Cachaça Gogó da Ema Rock N´Roll Caveira Bálsamo 700ml ,Volume: 700ml ,Graduação Alcoólica: 40% ,Tipo Barril: 3 anos no Bálsamo ,Tipo: Envelhecida ,Produtor: Gogó da Ema ,Local de Produção: São Sebastião / Alagoas ,https://www.amburana.com/cachacas/cachaca-gogo-da-ema-rock-n-roll-caveira-balsamo-700ml.html,26/06/2021 14:40
23,60da725b48d04e334f32a02b, Lançamento Weber Haus ( 7 Madeiras + Umas e Outras + Leandro Batista ) ,"R$ 220,00", Lançamento Weber Haus ( 7 Madeiras + Umas e Outras + Leandro Batista ) ,Volume: 750ml ,,,Tipo: Envelhecida ,Produtor: Weber Haus ,Local de Produção: Ivotí / Rio Grande do Sul ,https://www.amburana.com/cachacas/lancamento-weber-haus-7-madeiras-umas-e-outras-leandro-batista.html,26/06/2021 14:40
24,60da725b48d04e334f32a02c, Cachaça Umas e Outras ,"R$ 60,00", Cachaça Weber Haus Umas e Outras por Leandro Batista ,Volume: 1 Litro ,Graduação Alcoólica: 40% ,Tipo Barril: Nao há ,Tipo: Armazenada ,Produtor: Weber Haus ,Local de Produção: ivoti / RS ,https://www.amburana.com/cachacas/cachaca-umas-e-outras.html,26/06/2021 14:40
25,60da725b48d04e334f32a02d, AGUARDENTE COMPOSTA COQUEIRO AZULADA,"R$ 54,00"," Aguardente Composto com Folha de tangerina A Cachaça Composta Coqueiro Azulada é uma cachaça composta de cachaça e folha de tangerina. Ao descansar as folhas de tangerina em cachaça prata, o álcool libera propriedade da folha que tornam o líquido azul. Mantendo assim todo o sabor da cana. Paraty, RJ Apresentação garrafa de 500 ml ",Volume: 500ml ,Graduação Alcoólica: 45% ,Tipo Barril: Não há ,Tipo: Aguardente Composta com Folha de tangerina ,Produtor: Cachaça Coqueiro ,Local de Produção: Paraty / Rio de Janeiro ,https://www.amburana.com/cachacas/cachaca-coqueiro-azulada-500ml.html,26/06/2021 14:40
26,60da725b48d04e334f32a02e, Coqueiro Gabriela,"R$ 55,00", Coqueiro Gabriela 500ml Cravo e Canela ,Volume: 500ml ,Graduação Alcoólica: 45% ,Tipo Barril: Não Há ,Tipo: Aguardente Composta com Cravo e Canela ,Produtor: Coqueiro ,Local de Produção: Paraty / Rio de Janeiro ,https://www.amburana.com/cachacas/coqueiro-gabriela-500ml.html,26/06/2021 14:41
27,60da725b48d04e334f32a02f, Cachaça Fabulosa,"R$ 169,00", Cachaça Fabulosa 700ml ,Volume: 700ml ,Graduação Alcoólica: 42% ,Tipo Barril: 6 anos Bálsamo ,Tipo: Envelhecida ,Produtor: Fabulosa ,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-fabulosa-700ml.html,26/06/2021 14:41
28,60da725b48d04e334f32a030, Cachaça Hanavilhana Ouro,"R$ 44,00", Cachaça Hanavilhana Umburana 670 ml - Produzido na região de Salinas - MG ,Volume: 700ml ,Graduação Alcoólica: 42% ,Tipo Barril: 2 anos Umburana ,Tipo: Ouro ,,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-hanavilhana-prata-700ml.html,26/06/2021 14:41
29,60da725c48d04e334f32a031, Cachaça Salicana Ouro,"R$ 48,00", Cachaça Salicana Ouro 670ml ,Volume: 670ml ,Graduação Alcoólica: 42% ,Tipo Barril: Bálsamo ,Tipo: Armazenada ,,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-salicana-ouro-670ml.html,26/06/2021 14:41
30,60da725c48d04e334f32a032, CACHAÇA SABOR DE MINAS LOUÇA,"R$ 85,00", Cachaça Sabor de Minas Louça 670ml ,Volume: 670ml ,Graduação Alcoólica: 42% ,Tipo Barril: Bálsamo ,Tipo: Envelhecida ,Produtor: Sabor de Minas ,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-sabor-de-minas-louca-670ml.html,26/06/2021 14:41
31,60da725c48d04e334f32a033, Cachaça Tábua Ouro,"R$ 59,00", Cachaça Tábua Ouro 670ml ,Volume: 670ml ,Graduação Alcoólica: 42% ,Tipo Barril: Amburana ,Tipo: Armazenada ,,Local de Produção: Taiobeiras / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-tabua-ouro-670ml.html,26/06/2021 14:41
32,60da725c48d04e334f32a034, Cachaça Premissa Extra Premium,"R$ 45,00", Cachaça Premissa Extra Premium 670ml ,Volume: 670ml ,Graduação Alcoólica: 42% ,Tipo Barril: Bálsamo ,Tipo: Envelhecida ,,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-premissa-extra-premium-670ml.html,26/06/2021 14:41
33,60da725c48d04e334f32a035, Cachaça Peladinha,"R$ 59,00", Cachaça Peladinha 670ml ,Volume: 670ml ,,,Tipo: Armazenada ,,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-peladinha-670ml.html,26/06/2021 14:42
34,60da725c48d04e334f32a036, Cachaça Clarinha de Minas da Taverna de Minas,"R$ 91,00", Cachaça Clarinha de Minas da Taverna de Minas 700ml ,Volume: 700ml ,Graduação Alcoólica: 39% ,Tipo Barril: Jequitibá e Amburana ,Tipo: Blend ,Produtor: Taverna de Minas ,Local de Produção: Itaverava / MG ,https://www.amburana.com/cachacas/cachaca-clarinha-de-minas-700ml.html,26/06/2021 14:42
35,60da725c48d04e334f32a037, Cachaça Taverna de Minas Carvalho Garrafa Especial,"R$ 110,00", Cachaça Taverna de Minas Carvalho Garrafa Especial 700ml ,Volume: 700ml ,Graduação Alcoólica: 39% ,Tipo Barril: 2 Anos Carvalho ,Tipo: Envelhecida ,Produtor: Taverna de Minas ,Local de Produção: Itaverava / MG ,https://www.amburana.com/cachacas/cachaca-taverna-de-minas-carvalho-garrafa-especial-700ml.html,26/06/2021 14:42
36,60da725c48d04e334f32a038, Cachaça Sabiá Ouro,"R$ 92,00", Cachaça Sabiá Ouro 700ml ,Volume: 700ml ,Graduação Alcoólica: 44% ,Tipo Barril: Bálsamo ,Tipo: Ouro ,Produtor: Sabiá ,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-sabia-ouro-700ml.html,26/06/2021 14:42
37,60da725c48d04e334f32a039, Cipó da Serra Ouro,"R$ 95,00", Cipó da Serra Ouro 700ml - Produzido em Itaverava - Minas Gerais ,Volume: 670ml ,Graduação Alcoólica: 40% ,,Tipo: Ouro ,Produtor: Taverna de Minas ,Local de Produção: Itaverava / Minas Gerais ,https://www.amburana.com/cachacas/cipo-da-serra-ouro-700ml.html,26/06/2021 14:42
38,60da725c48d04e334f32a03a, Cachaça Primeira de Minas,"R$ 37,00", Cachaça Primeira de Minas 750ml - Prata ,Volume: 750ml ,Graduação Alcoólica: 40% ,Tipo Barril: 1 ano ,"Tipo: Blend de Amburana, Amendoim e Carvalho ",Produtor: Destom ,Local de Produção: Farias Lemos / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-primeira-de-minas-750ml.html,26/06/2021 14:42
39,60da725c48d04e334f32a03b, Cachaça 1000 Montes 3AOB,"R$ 65,00"," Um blend de três tostas diferentes de barris de carvalho americano (3 AOB – American Oak Barrel) que lhe proporciona coloração dourada alaranjada, com aromas e sabores equilibrados com notas de coco caramelizado, mel e baunilha e percepção do álcool suave trazendo sofisticação ao destilado. ",Volume: 500ml ,Graduação Alcoólica: 40% ,Tipo Barril: ¨Carvalho Americano ,Tipo: Envelhecida 1 ano ,Produtor: Destom ,Local de Produção: Farias Lemos / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-1000-montes-3aob-500ml.html,26/06/2021 14:42
40,60da725c48d04e334f32a03c, Cachaça Brinco de Ouro,"R$ 62,00"," Armazenada por 3 anos em tonéis de bálsamo, adquire tonalidade de aroma característico da madeira. Trata-se de uma das menores graduações alcoólicas das bebidas envelhecidas em bálsamo. Aroma e sabor bastante equilibrados. - Armazenada por 03 anos em tonéis de Bálsamo - Graduação alcoólica: 40% vol. - Indicada para ser apreciada pura - Origem: Salinas (MG) ",Volume: 670ml ,Graduação Alcoólica: 40% ,Tipo Barril: Balsamo ,Tipo: Armazenada ,,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-brinco-de-ouro-670ml.html,26/06/2021 14:43
41,60da725d48d04e334f32a03d, Cachaça Rio do Engenho Top 45 - Balsamo,"R$ 72,00"," Linha Top 45 A Linha Top 45 foi desenvolvida para paladares mais exigentes. Com grau alcoólico de 45%, veio para para satisfazer os amantes de uma Cachaça mais forte, que esquenta não só a boca, mas a alma e o coração! ",Volume: 750ml ,Graduação Alcoólica: 45% ,Tipo Barril: Bálsamo ,Tipo: Envelhecida ,"Produtor: Rio do Engenho Indústria, Comércio, Importação e Exportação de Bebidas LTDA ","Local de Produção: Distrito de Japú, Ilheus / Bahia ",https://www.amburana.com/cachacas/cachaca-rio-de-engenho-top-45.html,26/06/2021 14:43
42,60da725d48d04e334f32a03e, Cachaça Rio do Engenho Top 45 - Prata,"R$ 60,00"," Linha Top 45 A Linha Top 45 foi desenvolvida para paladares mais exigentes. Com grau alcoólico de 45%, veio para para satisfazer os amantes de uma Cachaça mais forte, que esquenta não só a boca, mas a alma e o coração! ",Volume: 750ml ,Graduação Alcoólica: 45% ,Tipo Barril: Não há ,Tipo: Prata ,"Produtor: Rio do Engenho Indústria, Comércio, Importação e Exportação de Bebidas LTDA ",Local de Produção: Ilheus / Bahia ,https://www.amburana.com/cachacas/cachaca-rio-de-engenho-top-45-prata.html,26/06/2021 14:43
43,60da725d48d04e334f32a03f, Cachaça Theodoro Carvalho Extra Premium,"R$ 37,00", Cachaça Theodoro Carvalho Extra Premium Envelhecida em barris de carvalho europeu. ,Volume: 670ml ,Graduação Alcoólica: 42% ,Tipo Barril: Carvalho Europeu ,,Produtor: Fazenda Amábile ,Local de Produção: Serra Negra / São Paulo ,https://www.amburana.com/cachacas/cachaca-theodoro-carvalho-extra-premium.html,26/06/2021 14:43
44,60da725d48d04e334f32a040, Cachaça Theodoro Jequitiba,"R$ 35,00", Cachaça Theodoro Jequitiba Descansada 7 anos em tonéis de Jequitibá rosa. ,Volume: 670ml ,Graduação Alcoólica: 42% ,,,Produtor: Fazenda Amábile ,Local de Produção: Serra Negra / São Paulo ,https://www.amburana.com/cachacas/cachaca-theodoro-jequitiba.html,26/06/2021 14:43
45,60da725d48d04e334f32a041, Cachaça Tiara Rainha com embalagem exclusiva,"R$ 91,00", Cachaça Tiara Rainha com embalagem exclusiva envelhecida por 3 anos em tonéis de Carvalho e Jequitibá ,Volume: 750ml ,Graduação Alcoólica: 42% ,Tipo Barril: Carvalho e Jequitibá ,Tipo: Envelhecida ,Produtor: Fazenda Jurumirim ,Local de Produção: Barra Longa / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-tiara-rainha-com-embalagem-exclusiva.html,26/06/2021 14:43
46,60da725d48d04e334f32a042, Cachaça Vale Verde Ediçao Especial,"R$ 699,00", Cachaça Vale Verde Ediçao Especial envelhecida 12 Anos em barris de carvalho ,Volume: 700ml ,Graduação Alcoólica: 40% ,Tipo Barril: Carvalho ,Tipo: Envelhecida ,Produtor: Alambique Vale Verde ,Local de Produção: Betim / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-vale-verde-edicao-especial.html,26/06/2021 14:43
47,60da725d48d04e334f32a043, Cachaça Weber Haus Extra Premium 6 anos,"R$ 35,00", Envelhecido 5 anos barris carvalho francês e 1 ano em barris de balsamo ,Volume: 160ml ,Graduação Alcoólica: 38% ,Tipo Barril: Carvalho Francês e Bálsamo ,Tipo: Envelhecida ,Produtor: Destilaria Weber Haus ,Local de Produção: Ivotí / Rio Grande do Sul ,https://www.amburana.com/cachacas/cachaca-weber-haus-extra-premium-6-anos.html,26/06/2021 14:43
48,60da725d48d04e334f32a044, Cachaça Werneck Reserva Especial,"R$ 75,00"," Cachaça Werneck Reserva Especial 750.ml A Werneck Reserva Especial é armazenada por cerca de 1 ano em tonéis de jequitibá e em sequência mais 6 a 8 meses em barris de carvalho. Cristalina, límpida e de brilho intenso,tem uma tonalidade amarelo bem claro com nuances esverdeadas. Fina e complexa, apresenta um aroma equilibrado entre o frutado cítrico e o floral. Tem uma personalidade única. Na boca é muito suave, aveludada e persistente, mostrando notas de frutas maduras, amêndoas e cacau. Fim de boca enxuto. Teor alcoólico 40% vol. A Werneck Reserva Especial recebeu a Medalha de Ouro no Concours Mondial de Bruxelles - édition Brésil 2017. É oferecida em garrafas de 750ml. ",Volume: 750ml ,Graduação Alcoólica: 40% ,Tipo Barril: Carvalho e Jequitibá ,Tipo: Envelhecida ,Produtor: ECX Cachaças Artesanais LTDA ,Local de Produção: Rio das Flores / Rio de Janeiro ,https://www.amburana.com/cachacas/cachaca-werneck-ouro.html,26/06/2021 14:44
49,60da725d48d04e334f32a045, Cachaça Wiba Amburana,"R$ 60,00", Cachaça Wiba Amburana envelhecida Toneis de Amburana ,Volume: 670ml ,Graduação Alcoólica: 38% ,Tipo Barril: Amburana ,Tipo: Envelhecida ,Produtor: Alambique Ouro Fino ,Local de Produção: Torre de Pedra / São Paulo ,https://www.amburana.com/cachacas/cachaca-wiba-amburana.html,26/06/2021 14:44
50,60da725d48d04e334f32a046, Cachaça Wiba Blend de Carvalhos 3 anos,"R$ 90,00", Cachaça Wiba Blend de Carvalhos 3 anos ,Volume: 670ml ,Graduação Alcoólica: 40% ,Tipo Barril: Blends de Carvalho ,Tipo: Envelhecida ,Produtor: Alambique Ouro Fino ,Local de Produção: Torre de Pedra / São Paulo ,https://www.amburana.com/cachacas/cachaca-wiba-blende-de-carvalhos.html,26/06/2021 14:44
51,60da725d48d04e334f32a047, Cachaça Rio do Engenho Top 45 - Reserva,"R$ 76,00"," Linha Top 45 A Linha Top 45 foi desenvolvida para paladares mais exigentes. Com grau alcoólico de 45%, veio para para satisfazer os amantes de uma Cachaça mais forte, que esquenta não só a boca, mas a alma e o coração! ",Volume: 750ml ,Graduação Alcoólica: 45% ,"Tipo Barril: Amburana, Bálsamo, Louro Canela e Itiuba. ",,"Produtor: Rio do Engenho Indústria, Comércio, Importação e Exportação de Bebidas LTDA ",Local de Produção: Ilheus / Bahia ,https://www.amburana.com/cachacas/cachaca-rio-do-engenho-reserva-top-45.html,26/06/2021 14:44
